merchant_id,merchant_name,category,city,region,mcc_code,risk_score,avg_transaction_uzs,is_online,years_registered
M01952,Baraka Express,Cash,Qarshi,Qashqadaryo,1575,22.9,191845,1,0
M01953,Yulduz Plus,Online Shopping,Andijan,Andijan,5072,23.3,428749,1,5
M01954,Oltin Express,Clothing,Bukhara,Bukhara,4983,14.8,124063,1,6
M01955,Nur Service,ATM,Termez,Surxondaryo,9707,5.7,16615,1,8
M01956,Oltin Store,Electronics,Bukhara,Bukhara,6413,10.2,80887,1,4
M01957,Zafar Service,Electronics,Fergana,Fergana,5799,44.2,185591,0,3
M01958,Baxt Center,Online Shopping,Samarkand,Samarkand,4156,1.0,92454,1,8
M01959,Yulduz Bozor,Pharmacy,Bukhara,Bukhara,5459,20.0,311073,0,7
M01960,Zafar Shop,Clothing,Jizzakh,Jizzakh,8913,7.7,61446,1,7
M01961,Mehr Express,Telecom,Jizzakh,Jizzakh,8316,23.3,246601,1,9
M01962,Shams Store,Electronics,Urgench,Xorazm,8416,1.5,37210,0,7
M01963,Yulduz Bozor,Clothing,Jizzakh,Jizzakh,7705,10.0,156971,0,0
M01964,Zafar Market,Pharmacy,Urgench,Xorazm,6756,25.4,62765,1,2
M01965,Shams Bozor,Electronics,Termez,Surxondaryo,2227,46.6,41171,0,5
M01966,Mehr Market,Telecom,Urgench,Xorazm,9229,24.8,114545,0,3
M01967,Zafar Express,Grocery,Qarshi,Qashqadaryo,5583,55.5,45386,0,2
M01968,Baxt Center,ATM,Urgench,Xorazm,1005,10.7,222277,1,1
M01969,Shams Market,Clothing,Nukus,Karakalpakstan,3915,1.0,89941,0,6
M01970,Baxt Center,Cash,Termez,Surxondaryo,8688,44.7,129305,1,9
M01971,Nur Express,Pharmacy,Samarkand,Samarkand,6787,21.5,114923,0,0
M01972,Yulduz Service,Transport,Andijan,Andijan,6226,24.7,188409,0,2
M01973,Kumush Trade,Utilities,Nukus,Karakalpakstan,4353,40.3,68809,1,0
M01974,Shams Center,Utilities,Fergana,Fergana,8314,28.0,293929,0,9
M01975,Yulduz Express,Online Shopping,Termez,Surxondaryo,6737,5.0,615764,0,0
M01976,Baraka Service,Clothing,Guliston,Sirdaryo,2661,4.6,49464,1,3
M01977,Baraka Express,Clothing,Nukus,Karakalpakstan,5390,17.3,429581,1,7
M01978,Oltin Center,Online Shopping,Urgench,Xorazm,8171,21.2,77208,1,2
M01979,Baraka Trade,Online Shopping,Guliston,Sirdaryo,5361,17.0,80109,0,3
M01980,Yulduz Trade,Telecom,Namangan,Namangan,8783,15.4,236184,0,3
M01981,Zafar Shop,Restaurant,Qarshi,Qashqadaryo,9612,4.7,49542,1,8
M01982,Oltin Shop,Telecom,Samarkand,Samarkand,2827,12.6,193800,0,9
M01983,Shams Store,Electronics,Samarkand,Samarkand,9187,18.7,186466,0,2
M01984,Baxt Trade,Telecom,Fergana,Fergana,8707,11.9,113244,1,3
M01985,Shams Center,Electronics,Tashkent,Tashkent City,9860,14.3,109798,1,2
M01986,Shams Service,Online Shopping,Fergana,Fergana,7478,6.8,78168,0,1
M01987,Baraka Shop,Grocery,Bukhara,Bukhara,6821,7.1,214010,0,1
M01988,Zafar Bozor,Telecom,Termez,Surxondaryo,5526,2.5,87967,1,9
M01989,Baxt Center,ATM,Fergana,Fergana,7410,5.6,292251,0,8
M01990,Zafar Bozor,Restaurant,Urgench,Xorazm,8712,8.5,299748,0,6
M01991,Kumush Store,Pharmacy,Guliston,Sirdaryo,2727,8.8,37460,1,7
M01992,Mehr Shop,ATM,Jizzakh,Jizzakh,4401,24.2,41645,1,9
M01993,Mehr Store,Electronics,Guliston,Sirdaryo,1615,19.5,103401,0,0
M01994,Fayz Service,Transport,Fergana,Fergana,5620,4.3,56540,0,7
M01995,Oltin Service,Online Shopping,Urgench,Xorazm,3150,1.2,69146,1,7
M01996,Fayz Market,Transport,Guliston,Sirdaryo,3729,15.4,62418,0,5
M01997,Nur Center,Telecom,Bukhara,Bukhara,4089,13.3,560400,0,7
M01998,Yulduz Market,Restaurant,Jizzakh,Jizzakh,1492,39.0,299926,0,2
M01999,Shams Express,ATM,Guliston,Sirdaryo,1735,14.2,61162,1,0
M02000,Shams Center,Transport,Andijan,Andijan,7687,6.0,25640,1,2
M02001,Baraka Trade,Online Shopping,Guliston,Sirdaryo,4931,18.3,76036,1,1
M02002,Shams Plus,Grocery,Andijan,Andijan,3720,42.1,43018,0,9
M02003,Shams Center,ATM,Qarshi,Qashqadaryo,4731,13.2,211503,0,6
M02004,Nur Bozor,Utilities,Tashkent,Tashkent City,2071,25.4,125834,0,1
M02005,Oltin Trade,Online Shopping,Tashkent,Tashkent City,6491,15.3,75673,1,2
M02006,Zafar Shop,Fuel,Urgench,Xorazm,9316,34.7,112045,1,0
M02007,Fayz Bozor,Utilities,Namangan,Namangan,8882,8.3,47630,1,0
M02008,Nur Trade,Electronics,Urgench,Xorazm,2885,35.2,99510,0,0
M02009,Baxt Trade,Pharmacy,Nukus,Karakalpakstan,9105,20.7,442549,0,7
M02010,Baraka Trade,Pharmacy,Samarkand,Samarkand,3131,41.2,69251,1,9
M02011,Zafar Service,Restaurant,Namangan,Namangan,6797,11.5,129877,1,7
M02012,Baxt Express,Restaurant,Bukhara,Bukhara,3328,57.0,64091,0,0
M02013,Yulduz Express,Pharmacy,Qarshi,Qashqadaryo,9160,18.8,63259,1,0
M02014,Zafar Center,Transport,Samarkand,Samarkand,6897,37.2,232788,1,6
M02015,Baxt Plus,Telecom,Fergana,Fergana,2996,20.0,44528,1,1
M02016,Oltin Market,Pharmacy,Urgench,Xorazm,4029,16.9,103614,0,0
M02017,Baxt Service,Electronics,Guliston,Sirdaryo,5935,35.2,59397,0,1
M02018,Zafar Shop,ATM,Termez,Surxondaryo,1095,18.3,360021,1,7
M02019,Baxt Market,Fuel,Nukus,Karakalpakstan,9032,22.5,68925,0,6
M02020,Mehr Market,Fuel,Fergana,Fergana,5986,13.9,43383,1,6
M02021,Kumush Express,Clothing,Tashkent,Tashkent City,9421,25.1,105412,0,2
M02022,Shams Bozor,Clothing,Jizzakh,Jizzakh,7241,30.8,105720,1,3
M02023,Shams Store,Pharmacy,Tashkent,Tashkent City,9955,36.1,288036,1,2
M02024,Baraka Bozor,Fuel,Guliston,Sirdaryo,5703,25.2,77361,0,9
M02025,Baxt Express,Transport,Samarkand,Samarkand,8285,22.1,168232,1,4
M02026,Shams Service,Telecom,Guliston,Sirdaryo,7075,32.0,53846,0,1
M02027,Kumush Center,Electronics,Namangan,Namangan,1606,45.7,286127,0,2
M02028,Baxt Service,ATM,Tashkent,Tashkent City,6190,28.3,242997,0,5
M02029,Shams Plus,Grocery,Termez,Surxondaryo,8091,2.5,186944,0,6
M02030,Baxt Service,Electronics,Guliston,Sirdaryo,9418,4.5,233698,0,1
M02031,Kumush Market,Electronics,Termez,Surxondaryo,2067,19.4,147501,0,0
M02032,Shams Market,Electronics,Namangan,Namangan,6629,9.7,131445,1,3
M02033,Kumush Plus,Fuel,Jizzakh,Jizzakh,8296,21.7,47860,1,5
M02034,Oltin Market,Utilities,Qarshi,Qashqadaryo,4404,18.1,70099,0,8
M02035,Mehr Store,Transport,Tashkent,Tashkent City,2470,44.8,235591,1,1
M02036,Baxt Market,Utilities,Bukhara,Bukhara,9488,30.1,228578,0,7
M02037,Zafar Plus,Clothing,Termez,Surxondaryo,7610,16.1,244176,1,0
M02038,Yulduz Center,Telecom,Tashkent,Tashkent City,4187,45.4,85041,1,7
M02039,Oltin Trade,Transport,Fergana,Fergana,8669,0.8,459186,1,3
M02040,Nur Market,Online Shopping,Namangan,Namangan,1718,9.0,104609,0,0
M02041,Shams Store,Clothing,Namangan,Namangan,2236,23.3,173230,0,8
M02042,Nur Store,Telecom,Fergana,Fergana,3167,29.6,1106922,0,7
M02043,Oltin Express,Telecom,Qarshi,Qashqadaryo,1221,13.6,79557,1,2
M02044,Baxt Trade,Restaurant,Fergana,Fergana,7603,8.9,213229,1,6
M02045,Nur Store,Grocery,Samarkand,Samarkand,7861,30.2,35794,0,1
M02046,Fayz Plus,Cash,Termez,Surxondaryo,4845,11.1,89201,0,9
M02047,Baraka Plus,Transport,Tashkent,Tashkent City,6142,29.3,193182,1,5
M02048,Zafar Express,Transport,Nukus,Karakalpakstan,8961,12.9,73165,0,9
M02049,Baraka Market,Grocery,Nukus,Karakalpakstan,4133,10.1,123741,0,5
M02050,Baraka Plus,Cash,Fergana,Fergana,5185,18.1,143806,0,4
M02051,Baxt Bozor,Utilities,Qarshi,Qashqadaryo,4472,30.9,136444,0,5
M02052,Mehr Market,Electronics,Jizzakh,Jizzakh,1363,10.1,20557,0,1
M02053,Shams Shop,ATM,Fergana,Fergana,1813,32.0,721606,0,6
M02054,Kumush Service,Online Shopping,Termez,Surxondaryo,4419,7.1,49422,0,1
M02055,Baraka Trade,Telecom,Urgench,Xorazm,7806,4.2,63028,0,5
M02056,Yulduz Market,Grocery,Nukus,Karakalpakstan,8607,7.9,32748,0,1
M02057,Nur Plus,Grocery,Bukhara,Bukhara,9095,17.2,52677,0,1
M02058,Yulduz Plus,Electronics,Termez,Surxondaryo,3564,15.0,113370,1,1
M02059,Yulduz Center,Electronics,Andijan,Andijan,2536,6.0,263668,0,5
M02060,Baxt Trade,Online Shopping,Samarkand,Samarkand,6742,31.5,71675,1,2
M02061,Baxt Bozor,Restaurant,Qarshi,Qashqadaryo,5983,21.4,130025,0,2
M02062,Baraka Center,Fuel,Namangan,Namangan,1782,23.5,150665,1,3
M02063,Nur Center,Grocery,Andijan,Andijan,7870,24.6,47232,0,4
M02064,Shams Center,Telecom,Nukus,Karakalpakstan,7228,21.4,26261,0,9
M02065,Nur Plus,Transport,Urgench,Xorazm,3861,26.2,53664,1,1
M02066,Zafar Shop,ATM,Qarshi,Qashqadaryo,2337,8.4,335820,0,5
M02067,Kumush Plus,Online Shopping,Tashkent,Tashkent City,9494,13.7,60594,0,5
M02068,Baxt Express,Restaurant,Samarkand,Samarkand,6399,24.1,63714,0,4
M02069,Shams Store,Transport,Urgench,Xorazm,3683,28.3,150158,1,7
M02070,Zafar Market,Fuel,Guliston,Sirdaryo,7102,18.6,189391,0,7
M02071,Shams Center,Restaurant,Urgench,Xorazm,9806,26.1,45466,1,9
M02072,Fayz Express,Fuel,Bukhara,Bukhara,7330,28.9,204456,0,9
M02073,Oltin Plus,Fuel,Termez,Surxondaryo,1962,33.3,167631,1,8
M02074,Kumush Plus,ATM,Samarkand,Samarkand,4647,22.0,71130,0,3
M02075,Mehr Trade,Electronics,Fergana,Fergana,1504,24.6,25229,0,1
M02076,Nur Center,Electronics,Namangan,Namangan,4729,28.4,212970,0,5
M02077,Yulduz Market,Clothing,Bukhara,Bukhara,5400,14.5,149086,0,4
M02078,Baraka Market,Restaurant,Andijan,Andijan,9587,5.9,130130,0,4
M02079,Mehr Express,Fuel,Samarkand,Samarkand,1207,40.6,37049,0,0
M02080,Fayz Bozor,Utilities,Guliston,Sirdaryo,9812,39.4,690439,1,8
M02081,Baraka Plus,ATM,Jizzakh,Jizzakh,8135,11.6,49843,1,3
M02082,Shams Bozor,ATM,Jizzakh,Jizzakh,3727,8.8,72262,0,5
M02083,Nur Service,Grocery,Guliston,Sirdaryo,7545,34.7,243905,0,5
M02084,Kumush Express,Transport,Jizzakh,Jizzakh,8122,39.1,121151,1,9
M02085,Oltin Plus,Pharmacy,Samarkand,Samarkand,1087,43.8,131491,1,7
M02086,Baraka Trade,ATM,Nukus,Karakalpakstan,9068,16.5,42971,0,2
M02087,Oltin Service,Cash,Andijan,Andijan,1803,10.3,40415,0,2
M02088,Baraka Bozor,Clothing,Tashkent,Tashkent City,5981,5.7,153520,0,2
M02089,Zafar Center,Cash,Bukhara,Bukhara,5117,21.3,81580,0,4
M02090,Oltin Service,Electronics,Termez,Surxondaryo,4816,8.6,518516,0,5
M02091,Baraka Bozor,Electronics,Bukhara,Bukhara,9744,17.5,44486,1,8
M02092,Oltin Trade,Telecom,Qarshi,Qashqadaryo,1541,21.3,82483,0,2
M02093,Nur Bozor,Transport,Termez,Surxondaryo,8437,3.0,133051,0,6
M02094,Shams Store,Cash,Tashkent,Tashkent City,8410,17.0,80193,0,3
M02095,Fayz Market,Utilities,Guliston,Sirdaryo,4231,12.9,60733,1,5
M02096,Fayz Bozor,ATM,Nukus,Karakalpakstan,2427,34.1,121878,0,0
M02097,Mehr Trade,Fuel,Andijan,Andijan,3821,26.3,580374,0,4
M02098,Yulduz Store,Cash,Tashkent,Tashkent City,7619,38.8,68568,0,6
M02099,Kumush Bozor,Telecom,Jizzakh,Jizzakh,7555,7.6,31639,0,5
M02100,Oltin Express,Utilities,Jizzakh,Jizzakh,6421,16.2,179388,1,0
M02101,Baraka Store,Cash,Jizzakh,Jizzakh,3736,27.2,86355,0,3
M02102,Nur Plus,Pharmacy,Fergana,Fergana,9288,12.7,50731,0,3
M02103,Baxt Plus,ATM,Termez,Surxondaryo,7325,17.9,190457,1,0
M02104,Nur Trade,Restaurant,Urgench,Xorazm,1550,20.5,169104,1,3
M02105,Kumush Express,ATM,Urgench,Xorazm,1377,7.4,67248,1,5
M02106,Zafar Center,Cash,Nukus,Karakalpakstan,7329,26.0,30669,0,4
M02107,Oltin Shop,Transport,Samarkand,Samarkand,8422,32.3,242665,1,8
M02108,Baxt Center,Telecom,Andijan,Andijan,7247,19.3,67399,0,5
M02109,Nur Store,Transport,Urgench,Xorazm,2666,34.1,144076,0,9
M02110,Kumush Service,Utilities,Guliston,Sirdaryo,8587,15.4,104863,0,7
M02111,Nur Bozor,Fuel,Samarkand,Samarkand,4270,8.1,175340,0,0
M02112,Zafar Trade,Pharmacy,Jizzakh,Jizzakh,7350,13.2,141317,0,6
M02113,Kumush Shop,Utilities,Termez,Surxondaryo,7426,12.5,335474,0,2
M02114,Yulduz Express,Utilities,Andijan,Andijan,3425,18.8,199159,1,3
M02115,Zafar Plus,Utilities,Guliston,Sirdaryo,2966,8.5,24390,0,7
M02116,Zafar Plus,Clothing,Tashkent,Tashkent City,7652,2.5,88766,0,8
M02117,Baxt Market,Pharmacy,Namangan,Namangan,9977,9.3,132663,1,5
M02118,Shams Market,Transport,Tashkent,Tashkent City,6461,13.5,85903,1,4
M02119,Yulduz Bozor,ATM,Nukus,Karakalpakstan,4094,20.7,306196,1,8
M02120,Yulduz Service,Online Shopping,Urgench,Xorazm,4272,32.0,171512,0,6
M02121,Oltin Service,Fuel,Nukus,Karakalpakstan,6074,51.9,26065,0,3
M02122,Fayz Center,Grocery,Andijan,Andijan,8056,17.4,88784,0,2
M02123,Oltin Express,ATM,Bukhara,Bukhara,8736,32.4,121763,0,5
M02124,Zafar Store,Restaurant,Andijan,Andijan,8281,31.4,63065,0,0
M02125,Nur Market,Transport,Tashkent,Tashkent City,9760,11.3,206070,1,9
M02126,Mehr Shop,Online Shopping,Qarshi,Qashqadaryo,5402,12.2,186316,1,9
M02127,Nur Store,Grocery,Urgench,Xorazm,9139,9.3,163057,1,6
M02128,Mehr Plus,Clothing,Termez,Surxondaryo,7093,16.2,214569,0,2
M02129,Zafar Store,Clothing,Jizzakh,Jizzakh,9216,9.2,349275,0,2
M02130,Nur Express,Grocery,Nukus,Karakalpakstan,1410,15.0,232274,1,6
M02131,Baraka Plus,Online Shopping,Namangan,Namangan,7545,8.2,228487,0,7
M02132,Mehr Store,Electronics,Fergana,Fergana,9644,39.1,118169,0,6
M02133,Baxt Shop,Online Shopping,Termez,Surxondaryo,1909,41.4,75428,0,1
M02134,Nur Plus,Online Shopping,Termez,Surxondaryo,9618,19.5,616432,0,9
M02135,Mehr Express,Clothing,Qarshi,Qashqadaryo,3175,33.6,167100,0,1
M02136,Shams Shop,Pharmacy,Bukhara,Bukhara,5238,52.3,55460,1,0
M02137,Yulduz Trade,Fuel,Namangan,Namangan,7085,20.7,112754,0,3
M02138,Yulduz Plus,Grocery,Samarkand,Samarkand,1784,9.7,90728,0,2
M02139,Baxt Plus,Fuel,Namangan,Namangan,6880,25.9,232660,0,4
M02140,Oltin Store,Restaurant,Andijan,Andijan,7459,12.0,93400,0,5
M02141,Fayz Service,Cash,Jizzakh,Jizzakh,6714,11.7,34975,1,6
M02142,Shams Market,Fuel,Andijan,Andijan,3424,13.8,191665,0,2
M02143,Mehr Bozor,Clothing,Andijan,Andijan,2128,12.1,78293,0,7
M02144,Zafar Trade,Telecom,Qarshi,Qashqadaryo,6855,22.2,18954,0,2
M02145,Kumush Market,Clothing,Guliston,Sirdaryo,3339,13.8,247763,0,6
M02146,Yulduz Center,Cash,Namangan,Namangan,2317,15.5,41999,0,6
M02147,Shams Center,Fuel,Urgench,Xorazm,6631,9.7,54396,1,7
M02148,Zafar Center,Utilities,Guliston,Sirdaryo,3640,11.0,127953,1,7
M02149,Yulduz Trade,Clothing,Jizzakh,Jizzakh,5219,17.6,134249,0,9
M02150,Baxt Shop,Online Shopping,Bukhara,Bukhara,8805,6.0,77728,1,2
M02151,Mehr Shop,Cash,Bukhara,Bukhara,6714,16.0,160710,0,0
M02152,Zafar Trade,Restaurant,Urgench,Xorazm,3264,22.9,234602,1,0
M02153,Baraka Service,Telecom,Andijan,Andijan,3242,4.3,57459,0,8
M02154,Mehr Store,Pharmacy,Nukus,Karakalpakstan,9526,11.1,127149,0,8
M02155,Mehr Trade,Online Shopping,Samarkand,Samarkand,5807,13.7,133190,0,5
M02156,Mehr Plus,Online Shopping,Samarkand,Samarkand,4673,3.7,312461,1,8
M02157,Baraka Shop,Cash,Andijan,Andijan,1244,16.9,142049,1,3
M02158,Nur Store,Pharmacy,Termez,Surxondaryo,4534,14.0,27412,1,3
M02159,Fayz Express,Cash,Guliston,Sirdaryo,1418,34.6,758559,0,1
M02160,Fayz Plus,Cash,Tashkent,Tashkent City,3755,20.3,130541,1,3
M02161,Kumush Express,ATM,Qarshi,Qashqadaryo,3733,51.8,146366,0,9
M02162,Baxt Express,Clothing,Guliston,Sirdaryo,2772,27.3,109457,0,8
M02163,Nur Store,ATM,Andijan,Andijan,1111,20.3,148236,0,6
M02164,Shams Center,Restaurant,Jizzakh,Jizzakh,9162,28.5,167446,0,6
M02165,Kumush Trade,Transport,Namangan,Namangan,4626,22.5,220945,0,6
M02166,Kumush Store,Restaurant,Fergana,Fergana,5635,5.9,105179,0,1
M02167,Fayz Bozor,ATM,Bukhara,Bukhara,3839,14.9,17598,1,1
M02168,Mehr Store,Clothing,Urgench,Xorazm,4912,24.4,83639,0,0
M02169,Baxt Express,Utilities,Samarkand,Samarkand,5487,23.2,100056,0,8
M02170,Oltin Market,Online Shopping,Fergana,Fergana,2401,17.4,68478,0,6
M02171,Yulduz Express,Cash,Bukhara,Bukhara,1845,10.2,49750,1,4
M02172,Mehr Shop,Fuel,Bukhara,Bukhara,3989,8.4,80735,1,3
M02173,Baxt Shop,ATM,Andijan,Andijan,5057,2.0,234969,1,1
M02174,Zafar Express,Fuel,Samarkand,Samarkand,9727,11.4,152340,1,1
M02175,Baraka Express,Telecom,Nukus,Karakalpakstan,2514,13.1,40092,1,0
M02176,Nur Bozor,Grocery,Namangan,Namangan,2553,23.5,29116,0,8
M02177,Shams Market,Grocery,Andijan,Andijan,4926,16.7,28805,0,9
M02178,Shams Plus,Pharmacy,Bukhara,Bukhara,9131,18.2,143611,0,0
M02179,Shams Shop,Cash,Samarkand,Samarkand,2793,4.7,35340,0,0
M02180,Baraka Service,Clothing,Termez,Surxondaryo,5758,6.0,110040,0,0
M02181,Kumush Service,Telecom,Namangan,Namangan,6958,4.1,198566,1,8
M02182,Oltin Shop,Clothing,Fergana,Fergana,9771,13.6,161658,0,9
M02183,Nur Center,Cash,Nukus,Karakalpakstan,2757,12.3,89193,0,1
M02184,Fayz Plus,Electronics,Namangan,Namangan,4641,29.4,408060,1,8
M02185,Baraka Shop,Pharmacy,Samarkand,Samarkand,1305,14.3,72088,1,6
M02186,Yulduz Center,Clothing,Fergana,Fergana,4364,13.8,130746,0,6
M02187,Zafar Bozor,Transport,Tashkent,Tashkent City,9824,23.6,86332,0,2
M02188,Oltin Center,Telecom,Namangan,Namangan,6516,27.9,100170,0,6
M02189,Kumush Trade,ATM,Urgench,Xorazm,7254,17.5,226279,0,5
M02190,Zafar Shop,Grocery,Samarkand,Samarkand,6497,14.4,196785,1,4
M02191,Zafar Center,Restaurant,Bukhara,Bukhara,7977,23.5,27444,0,0
M02192,Fayz Shop,Clothing,Jizzakh,Jizzakh,2459,27.2,51491,0,2
M02193,Nur Shop,Clothing,Namangan,Namangan,1457,14.8,227186,1,8
M02194,Zafar Service,Telecom,Nukus,Karakalpakstan,6839,2.3,41103,0,3
M02195,Nur Service,ATM,Samarkand,Samarkand,6930,22.1,52006,0,2
M02196,Mehr Trade,Cash,Nukus,Karakalpakstan,5114,10.1,154280,1,9
M02197,Yulduz Express,Pharmacy,Bukhara,Bukhara,5778,22.2,254878,0,7
M02198,Shams Bozor,Transport,Andijan,Andijan,1626,9.8,230506,0,9
M02199,Oltin Plus,Transport,Jizzakh,Jizzakh,9278,24.0,32272,1,8
M02200,Nur Bozor,Transport,Fergana,Fergana,2717,24.7,94212,0,0
M02201,Zafar Service,Telecom,Guliston,Sirdaryo,7264,24.7,86359,1,4
M02202,Mehr Shop,Cash,Guliston,Sirdaryo,4240,25.1,72411,0,1
M02203,Yulduz Plus,Pharmacy,Andijan,Andijan,2852,25.9,33207,1,9
M02204,Mehr Center,Transport,Namangan,Namangan,1549,18.1,349666,0,5
M02205,Oltin Center,Clothing,Bukhara,Bukhara,2448,31.2,106846,0,6
M02206,Nur Service,Pharmacy,Qarshi,Qashqadaryo,7306,24.4,53607,0,8
M02207,Baxt Service,Cash,Termez,Surxondaryo,3040,29.2,155996,0,2
M02208,Kumush Trade,Restaurant,Urgench,Xorazm,6459,44.9,102203,1,2
M02209,Nur Bozor,Online Shopping,Bukhara,Bukhara,6469,22.9,228981,0,4
M02210,Mehr Market,Restaurant,Qarshi,Qashqadaryo,2441,2.6,79021,0,7
M02211,Baxt Center,Cash,Termez,Surxondaryo,5000,9.7,82672,0,2
M02212,Nur Trade,Grocery,Nukus,Karakalpakstan,5463,33.3,119692,0,2
M02213,Zafar Bozor,ATM,Termez,Surxondaryo,9613,49.0,203638,0,7
M02214,Fayz Shop,ATM,Nukus,Karakalpakstan,8690,34.3,53610,0,0
M02215,Baraka Center,Grocery,Urgench,Xorazm,7764,9.3,38351,0,8
M02216,Oltin Trade,Cash,Namangan,Namangan,4013,33.5,176985,0,8
M02217,Oltin Center,ATM,Namangan,Namangan,2073,14.7,147431,1,1
M02218,Oltin Service,Electronics,Qarshi,Qashqadaryo,3620,24.0,122683,0,6
M02219,Zafar Market,Restaurant,Namangan,Namangan,9553,20.5,125919,0,2
M02220,Baxt Center,Grocery,Fergana,Fergana,4447,14.4,120779,0,2
M02221,Mehr Market,Cash,Namangan,Namangan,7815,12.9,347100,0,0
M02222,Fayz Bozor,Cash,Bukhara,Bukhara,2007,33.0,139452,0,7
M02223,Shams Center,Telecom,Qarshi,Qashqadaryo,1250,32.1,100962,0,6
M02224,Fayz Center,ATM,Namangan,Namangan,5076,41.3,51494,1,2
M02225,Oltin Express,Electronics,Guliston,Sirdaryo,9121,13.9,86798,0,6
M02226,Oltin Bozor,Grocery,Urgench,Xorazm,8453,2.6,184080,0,0
M02227,Baraka Store,Transport,Nukus,Karakalpakstan,6906,45.7,213784,0,2
M02228,Nur Trade,Electronics,Bukhara,Bukhara,2724,16.8,36672,1,3
M02229,Mehr Bozor,ATM,Andijan,Andijan,4313,39.0,240119,0,6
M02230,Baraka Shop,ATM,Nukus,Karakalpakstan,3031,16.3,107280,0,6
M02231,Fayz Trade,Cash,Fergana,Fergana,1502,31.4,776264,0,4
M02232,Kumush Bozor,Telecom,Andijan,Andijan,2086,15.0,312812,1,3
M02233,Baraka Store,Fuel,Andijan,Andijan,8231,27.2,101902,0,6
M02234,Yulduz Center,Clothing,Nukus,Karakalpakstan,1399,23.1,46255,0,4
M02235,Shams Bozor,Online Shopping,Samarkand,Samarkand,2917,50.3,51509,1,8
M02236,Yulduz Express,Utilities,Tashkent,Tashkent City,4340,18.8,76509,0,5
M02237,Fayz Store,Fuel,Nukus,Karakalpakstan,5242,26.5,493050,0,1
M02238,Oltin Express,Grocery,Termez,Surxondaryo,9064,6.5,91332,1,8
M02239,Mehr Center,Grocery,Qarshi,Qashqadaryo,9597,28.9,138932,0,6
M02240,Yulduz Service,Pharmacy,Tashkent,Tashkent City,9838,7.0,104050,0,8
M02241,Shams Store,Restaurant,Nukus,Karakalpakstan,7839,11.4,99697,1,5
M02242,Baxt Service,Cash,Fergana,Fergana,1889,8.0,83359,1,8
M02243,Fayz Plus,Utilities,Urgench,Xorazm,6002,15.7,375110,0,4
M02244,Oltin Express,Online Shopping,Termez,Surxondaryo,7910,28.1,232493,1,3
M02245,Yulduz Store,Restaurant,Termez,Surxondaryo,4397,21.0,37162,0,3
M02246,Baraka Trade,Fuel,Tashkent,Tashkent City,8791,8.2,30990,0,8
M02247,Nur Market,Online Shopping,Nukus,Karakalpakstan,6941,14.1,223084,1,9
M02248,Shams Trade,Utilities,Guliston,Sirdaryo,6567,16.6,275853,0,2
M02249,Kumush Center,Cash,Guliston,Sirdaryo,6405,6.7,55658,1,0
M02250,Nur Express,Pharmacy,Urgench,Xorazm,3548,17.8,82659,0,0
M02251,Baraka Plus,Online Shopping,Qarshi,Qashqadaryo,3205,27.0,281481,0,6
M02252,Nur Market,Fuel,Urgench,Xorazm,1897,9.3,194795,0,5
M02253,Kumush Trade,Electronics,Andijan,Andijan,8213,9.2,117286,1,8
M02254,Kumush Shop,Online Shopping,Nukus,Karakalpakstan,8511,36.7,185143,0,9
M02255,Mehr Service,ATM,Andijan,Andijan,2074,28.1,96165,1,9
M02256,Shams Shop,Restaurant,Samarkand,Samarkand,2690,18.2,84977,0,7
M02257,Kumush Express,Utilities,Tashkent,Tashkent City,2903,41.7,276056,0,7
M02258,Oltin Bozor,Online Shopping,Namangan,Namangan,6562,17.7,69192,0,5
M02259,Kumush Trade,Transport,Termez,Surxondaryo,2294,25.8,80920,0,4
M02260,Oltin Center,Utilities,Termez,Surxondaryo,1424,18.8,458337,0,0
M02261,Baxt Market,Cash,Termez,Surxondaryo,6472,25.9,59257,0,0
M02262,Nur Shop,Fuel,Fergana,Fergana,1309,42.4,446940,0,0
M02263,Oltin Market,Fuel,Bukhara,Bukhara,1325,45.7,135807,1,6
M02264,Shams Plus,ATM,Jizzakh,Jizzakh,1466,10.1,118385,1,6
M02265,Baraka Store,Grocery,Urgench,Xorazm,9611,32.3,178945,1,7
M02266,Baxt Service,Online Shopping,Bukhara,Bukhara,9715,4.4,230717,0,4
M02267,Yulduz Service,Electronics,Termez,Surxondaryo,6619,14.4,350892,0,3
M02268,Baraka Trade,Pharmacy,Bukhara,Bukhara,4944,1.7,98558,0,6
M02269,Kumush Bozor,Electronics,Tashkent,Tashkent City,9103,28.1,168403,1,4
M02270,Oltin Market,Pharmacy,Tashkent,Tashkent City,1808,21.4,82501,0,9
M02271,Yulduz Service,Fuel,Namangan,Namangan,2105,16.5,76130,1,1
M02272,Baxt Shop,Telecom,Bukhara,Bukhara,5396,10.4,129960,0,0
M02273,Nur Bozor,Telecom,Guliston,Sirdaryo,2891,10.7,212343,0,1
M02274,Nur Trade,Fuel,Guliston,Sirdaryo,5301,9.0,56410,1,7
M02275,Baxt Market,Restaurant,Tashkent,Tashkent City,7783,25.5,32846,0,7
M02276,Shams Center,Electronics,Guliston,Sirdaryo,1141,36.4,52027,0,2
M02277,Nur Bozor,Transport,Guliston,Sirdaryo,8596,7.3,80293,1,2
M02278,Oltin Trade,Grocery,Guliston,Sirdaryo,9006,21.5,329773,0,3
